"Type";"Start Port";"Start Week";"Destination";"Duration";"Weight";"Pickup Interval";"Cargo";"Cranes";"Ice Class";"Bi Fuel";"Rate";"Currency";"Discharge Time";"Port Days";"SSHINC";"Demurage";"Signing Fee";"Cargo Volume";"Floor Strength";"Maintenance Period";"Monthly Payment Date";"Penalty";"Broker";"Commission"
"Voyage Charter";"Rotterdam";51;"New York";3;31881;0;"Agribulk";FALSE;FALSE;FALSE;23.76;"USD";0;6;TRUE;20765;0.01;0;0;0;0;8306;"Brauner International";0.01
"Voyage Charter";"Rotterdam";51;"Dunkirk";1;3836;0;"Grain";FALSE;FALSE;FALSE;20;"USD";0;0;FALSE;11063;0.04;0;0;0;0;4425;"Brauner International";0.04
"Voyage Charter";"Rotterdam";51;"Gothenburg";1;10699;0;"Coal";FALSE;TRUE;FALSE;19.9;"USD";0;0;TRUE;12040;0.42;0;0;0;0;4816;"Brauner International";0.04
"Voyage Charter";"Hamburg";51;"Antwerp";1;8338;0;"Alumina";FALSE;FALSE;FALSE;12;"USD";0;0;FALSE;11348;0.08;0;0;0;0;4539;"Brauner International";0.05
"Voyage Charter";"Shanghai";51;"Corpus Christi";13;106216;0;"Steam Coal";FALSE;FALSE;FALSE;13.03;"USD";0;21;TRUE;21650;0.14;0;0;0;0;8660;"Allseas Cargo";0.03
"Voyage Charter";"Hamburg";51;"Antwerp";1;28439;0;"Steel Products";FALSE;FALSE;FALSE;9;"USD";0;0;TRUE;19650;0.31;0;0;0;0;7860;"Worldwide Freight";0.01
"Voyage Charter";"Hamburg";51;"Rotterdam";1;6736;0;"Fertilizers";FALSE;FALSE;FALSE;27.86;"USD";0;6;TRUE;11213;0.33;0;0;0;0;4485;"Brauner International";0.02
"Contract Of Affreightment";"Antwerp";51;"Marseille";52;46623;6;"Agribulk";FALSE;FALSE;FALSE;11.43;"USD";7;0;TRUE;16713;0;0;0;0;0;6685;"Great Eagle Tranport Services";0.05
"Time Charter";"Shanghai";51;"Shanghai";25;6283;0;"Ballast";FALSE;FALSE;FALSE;8759;"USD";0;0;FALSE;0;0;6283;10;7;15;5310;"McCorran Freight";0.02
"Voyage Charter";"Rotterdam";51;"Marseille";2;20327;0;"Minor Ores";FALSE;FALSE;FALSE;19.71;"USD";0;6;FALSE;14825;0.24;0;0;0;0;5930;"Continental Maritime";0.01
"Voyage Charter";"Dunkirk";51;"Rotterdam";1;5244;0;"Iron Ore";FALSE;FALSE;FALSE;23.15;"USD";0;5;TRUE;13275;0.5;0;0;0;0;5310;"Brauner International";0.01
"Voyage Charter";"Kolkata";51;"Mina Saqr";4;25422;0;"Fertilizers";FALSE;FALSE;FALSE;21.67;"USD";0;10;TRUE;14825;0.38;0;0;0;0;5930;"Cargo Excellence";0.04
"Voyage Charter";"Antwerp";51;"Rotterdam";1;8780;0;"Iron Ore";FALSE;FALSE;FALSE;22.12;"USD";0;5;FALSE;11608;0.06;0;0;0;0;4643;"Brauner International";0.02
"Voyage Charter";"Chiba";51;"New York";11;145708;0;"Steel Products";FALSE;FALSE;FALSE;10.19;"USD";0;9;FALSE;16548;0.15;0;0;0;0;6619;"Omega Forwarding";0.03
"Voyage Charter";"Odessa";51;"Izmir";4;17236;0;"Manufactureds";TRUE;TRUE;FALSE;30.05;"USD";0;26;TRUE;16060;0.05;0;0;0;0;6424;"Bosman Freight Forwarders";0.02
"Voyage Charter";"Rotterdam";51;"Dunkirk";1;9014;0;"Minor Ores";FALSE;FALSE;FALSE;21.66;"USD";0;4;FALSE;13940;0.39;0;0;0;0;5576;"Worldwide Freight";0.03
"Voyage Charter";"Corpus Christi";51;"Portland";12;72691;0;"Grain";FALSE;FALSE;FALSE;16.68;"USD";0;20;TRUE;18118;0.48;0;0;0;0;7247;"ABC Logisitcs";0.05
"Voyage Charter";"Dunkirk";51;"Gdansk";1;15442;0;"Manufactureds";FALSE;TRUE;FALSE;10.86;"USD";0;6;TRUE;16060;0.38;0;0;0;0;6424;"ABC Logisitcs";0.03
"Voyage Charter";"New York";51;"Hamburg";3;31223;0;"Agribulk";FALSE;FALSE;FALSE;17.59;"USD";0;6;TRUE;18995;0.23;0;0;0;0;7598;"McCorran Freight";0.02
"Voyage Charter";"Chiba";51;"Gothenburg";10;71591;0;"Steel Products";FALSE;TRUE;FALSE;22.38;"USD";0;7;TRUE;19385;0.2;0;0;0;0;7754;"Worldwide Freight";0.02
"Voyage Charter";"New York";51;"San Vicente";7;103741;0;"Agribulk";FALSE;FALSE;FALSE;15.11;"USD";0;13;TRUE;17323;0.05;0;0;0;0;6929;"McCorran Freight";0.03
"Voyage Charter";"Marseille";51;"Gijon";2;18709;0;"Minor Ores";FALSE;FALSE;FALSE;13.99;"USD";0;-3;FALSE;16060;0.31;0;0;0;0;6424;"Great Eagle Tranport Services";0.05
"Voyage Charter";"Rotterdam";51;"Odessa";10;53358;0;"Agribulk";TRUE;TRUE;FALSE;10.78;"USD";0;51;TRUE;17348;0.17;0;0;0;0;6939;"ABC Logisitcs";0.02
"Voyage Charter (Contract Of Affreightment)";"Hamburg";52;"Marseille";2;25550;0;"Fertilizers";FALSE;FALSE;FALSE;25;"USD";0;8;FALSE;15695;0.49;0;0;0;0;6278;"Great Eagle Tranport Services";0.02
"Voyage Charter";"Antwerp";52;"Corpus Christi";6;90109;0;"Steel Products";FALSE;FALSE;FALSE;11.31;"USD";0;17;TRUE;18298;0.1;0;0;0;0;7319;"Bosman Freight Forwarders";0.02
"Voyage Charter";"Dalian";52;"San Antonio";9;70063;0;"Grain";FALSE;FALSE;FALSE;17.23;"USD";0;15;FALSE;18265;0.2;0;0;0;0;7306;"Omega Forwarding";0.01
"Voyage Charter";"Corpus Christi";52;"New York";3;46350;0;"Coal";FALSE;FALSE;FALSE;8.92;"USD";0;13;TRUE;20765;0.48;0;0;0;0;8306;"ABC Logisitcs";0.04
"Voyage Charter";"Antwerp";52;"Dunkirk";1;6826;0;"Minor Ores";FALSE;FALSE;FALSE;19.99;"USD";0;5;TRUE;11025;0.07;0;0;0;0;4410;"Continental Maritime";0.04
"Voyage Charter";"Guangzhou";52;"Karachi";3;40653;0;"Coal";FALSE;FALSE;FALSE;15.28;"USD";0;5;FALSE;19908;0.45;0;0;0;0;7963;"Cargo Excellence";0.03
"Voyage Charter";"Richards Bay";52;"Hai Phong";6;61787;0;"Steel Products";FALSE;FALSE;FALSE;12.99;"USD";0;17;FALSE;16488;0.41;0;0;0;0;6595;"Blue Mountain Logistics";0.03
"Voyage Charter";"Richards Bay";52;"Pasir Gudang";4;39124;0;"Steam Coal";FALSE;FALSE;FALSE;13.66;"USD";0;11;TRUE;20058;0.24;0;0;0;0;8023;"Blue Mountain Logistics";0.03
"Voyage Charter";"Rotterdam";52;"Antwerp";1;4818;0;"Alumina";FALSE;FALSE;FALSE;22.14;"USD";0;5;TRUE;12773;0.37;0;0;0;0;5109;"Mann Global Logistics";0.03
"Voyage Charter";"Hamburg";52;"Odessa";8;49291;0;"Fertilizers";TRUE;TRUE;FALSE;6.85;"USD";0;38;FALSE;18765;0.25;0;0;0;0;7506;"Worldwide Freight";0.01
"Voyage Charter";"Izmir";52;"Rotterdam";3;44945;0;"Iron Ore";FALSE;FALSE;FALSE;7.18;"USD";0;6;FALSE;17775;0.07;0;0;0;0;7110;"Brauner International";0.05
"Voyage Charter";"Rostock";52;"Rotterdam";5;27419;0;"Coal";TRUE;TRUE;FALSE;19.42;"USD";0;23;FALSE;14825;0.49;0;0;0;0;5930;"Worldwide Freight";0.02
"Voyage Charter";"Guangzhou";52;"New York";10;155551;0;"Bauxite";FALSE;FALSE;FALSE;10.7;"USD";0;10;FALSE;22933;0.07;0;0;0;0;9173;"Omega Forwarding";0.04
"Voyage Charter";"Rotterdam";52;"Portland";11;83714;0;"Steel Products";FALSE;FALSE;FALSE;8.05;"USD";0;8;FALSE;19143;0.5;0;0;0;0;7657;"Brauner International";0.03
"Voyage Charter";"Chiba";52;"Jeddah";6;48695;0;"Grain";FALSE;FALSE;FALSE;15.88;"USD";0;8;TRUE;20183;0.34;0;0;0;0;8073;"McCorran Freight";0.04
"Voyage Charter";"Dunkirk";52;"Marseille";2;46243;0;"Alumina";FALSE;FALSE;FALSE;14.5;"USD";0;3;TRUE;20183;0.06;0;0;0;0;8073;"Mann Global Logistics";0.01
"Voyage Charter";"Richards Bay";52;"Incheon";6;23229;0;"Manufactureds";FALSE;FALSE;FALSE;27.22;"USD";0;11;TRUE;20183;0.3;0;0;0;0;8073;"McCorran Freight";0.05
"Voyage Charter";"Corpus Christi";52;"San Vicente";8;54569;0;"Coal";FALSE;FALSE;FALSE;12.92;"USD";0;15;FALSE;17348;0.34;0;0;0;0;6939;"McCorran Freight";0.05
"Voyage Charter";"Antwerp";52;"Richards Bay";6;37363;0;"Agribulk";FALSE;FALSE;FALSE;21.16;"USD";0;13;TRUE;18995;0.3;0;0;0;0;7598;"BYFCP";0.05
"Voyage Charter";"Shanghai";52;"Corpus Christi";12;53332;0;"Manufactureds";FALSE;FALSE;FALSE;23.23;"USD";0;20;FALSE;18118;0.47;0;0;0;0;7247;"ABC Logisitcs";0.01
"Contract Of Affreightment";"Jeddah";52;"Karachi";52;19524;6;"Woodproducts";FALSE;FALSE;FALSE;14.58;"USD";6;0;FALSE;14300;0;0;0;0;0;5720;"Cargo Excellence";0.04
"Contract Of Affreightment";"Hamburg";52;"Gijon";53;36978;8;"Fertilizers";FALSE;FALSE;FALSE;14.89;"USD";7;0;FALSE;20653;0;0;0;0;0;8261;"Great Eagle Tranport Services";0.02
"Time Charter";"Antwerp";52;"Antwerp";10;5586;0;"Ballast";FALSE;FALSE;FALSE;7084;"USD";0;0;FALSE;0;0;5586;10;10;15;4338;"McCorran Freight";0.03
"Voyage Charter";"Rotterdam";52;"Hamburg";1;4194;0;"Agribulk";FALSE;FALSE;FALSE;34.24;"USD";0;5;TRUE;10845;0.21;0;0;0;0;4338;"Brauner International";0.05
"Voyage Charter";"Kashima";52;"Corpus Christi";14;135432;0;"Steel Products";FALSE;FALSE;FALSE;7.1;"USD";0;30;FALSE;16943;0.22;0;0;0;0;6777;"Bosman Freight Forwarders";0.05
"Voyage Charter";"Tubarao";52;"Novorossiysk";6;29335;0;"Iron Ore";FALSE;TRUE;FALSE;17.63;"USD";0;7;FALSE;20653;0.02;0;0;0;0;8261;"Continental Maritime";0.01
"Voyage Charter";"Richards Bay";52;"Dunkirk";21;117814;0;"Coal";FALSE;FALSE;FALSE;15.745;"USD";0;110;FALSE;24948;0.14;0;0;0;0;9979;"ABC Logisitcs";0.01
"Voyage Charter";"Corpus Christi";52;"Portland";12;148586;0;"Steel Products";FALSE;FALSE;FALSE;8.92;"USD";0;24;TRUE;16943;0.18;0;0;0;0;6777;"ABC Logisitcs";0.03
"Voyage Charter";"Cork";52;"Rotterdam";2;6926;0;"Manufactureds";FALSE;FALSE;FALSE;38.99;"USD";0;5;FALSE;10845;0.21;0;0;0;0;4338;"Worldwide Freight";0.03
"Voyage Charter";"Guangzhou";52;"Gothenburg";10;68838;0;"Coal";FALSE;TRUE;FALSE;16.21;"USD";0;8;FALSE;19250;0.42;0;0;0;0;7700;"Omega Forwarding";0.04
"Voyage Charter";"New York";52;"Marseille";3;34372;0;"Agribulk";FALSE;FALSE;FALSE;17.87;"USD";0;6;TRUE;20653;0.13;0;0;0;0;8261;"ABC Logisitcs";0.04
"Voyage Charter (Contract Of Affreightment)";"Dunkirk";53;"Antwerp";1;4278;0;"Alumina";FALSE;FALSE;FALSE;17;"USD";0;5;TRUE;13453;0.2;0;0;0;0;5381;"ABC Logisitcs";0.04
"Voyage Charter (Contract Of Affreightment)";"Hamburg";53;"Marseille";2;25550;0;"Fertilizers";FALSE;FALSE;FALSE;25;"USD";0;6;FALSE;15695;0.49;0;0;0;0;6278;"Great Eagle Tranport Services";0.02
"Voyage Charter";"Nouadhibou";53;"Marseille";2;20906;0;"Minor Ores";FALSE;FALSE;FALSE;14.43;"USD";0;7;TRUE;15228;0.29;0;0;0;0;6091;"Great Eagle Tranport Services";0.04
"Voyage Charter";"Gothenburg";53;"Antwerp";1;8508;0;"Manufactureds";FALSE;TRUE;FALSE;37.42;"USD";0;5;FALSE;12040;0.1;0;0;0;0;4816;"Brauner International";0.05
"Voyage Charter";"Antwerp";53;"Corpus Christi";7;156649;0;"Steel Products";FALSE;FALSE;FALSE;6.46;"USD";0;25;TRUE;17995;0.13;0;0;0;0;7198;"ABC Logisitcs";0.02
"Voyage Charter";"Marseille";53;"Rotterdam";2;38936;0;"Minor Ores";FALSE;FALSE;FALSE;11.04;"USD";0;7;TRUE;19650;0.13;0;0;0;0;7860;"Worldwide Freight";0.03
"Voyage Charter";"Corpus Christi";53;"New York";3;36766;0;"Grain";FALSE;FALSE;FALSE;9.67;"USD";0;12;FALSE;19650;0.32;0;0;0;0;7860;"McCorran Freight";0.03
"Voyage Charter";"Corpus Christi";53;"Antwerp";5;35386;0;"Coal";FALSE;FALSE;FALSE;14.87;"USD";0;11;FALSE;19650;0.39;0;0;0;0;7860;"McCorran Freight";0.05
"Voyage Charter";"Rotterdam";53;"Antwerp";1;3380;0;"Manufactureds";FALSE;FALSE;FALSE;29.99;"USD";0;1;TRUE;12773;0.5;0;0;0;0;5109;"ABC Logisitcs";0.02
"Contract Of Affreightment";"Mina Saqr";53;"Mumbai";53;24048;11;"Steel Products";FALSE;FALSE;FALSE;20.61;"USD";10;0;FALSE;14825;0;0;0;0;0;5930;"Bosman Freight Forwarders";0.05
"Voyage Charter";"Marseille";53;"Mina Saqr";10;98820;0;"Agribulk";FALSE;FALSE;FALSE;9.04;"USD";0;24;TRUE;16073;0.16;0;0;0;0;6429;"Cargo Excellence";0.03
"Voyage Charter";"Hamburg";53;"Kamsar";3;50280;0;"Steel Products";FALSE;FALSE;FALSE;12.88;"USD";0;7;FALSE;20183;0.5;0;0;0;0;8073;"Bosman Freight Forwarders";0.02
"Voyage Charter";"Rotterdam";53;"New York";3;36969;0;"Steel Products";FALSE;FALSE;FALSE;13.29;"USD";0;5;TRUE;20183;0.48;0;0;0;0;8073;"McCorran Freight";0.04
"Voyage Charter";"Batumi";53;"Gothenburg";5;53885;0;"Iron Ore";FALSE;TRUE;FALSE;10.25;"USD";0;15;TRUE;16560;0.4;0;0;0;0;6624;"Brauner International";0.01
"Voyage Charter";"Dalian";53;"Gothenburg";10;71591;0;"Iron Ore";FALSE;TRUE;FALSE;21.99;"USD";0;7;TRUE;19365;0.49;0;0;0;0;7746;"Continental Maritime";0.03
"Contract Of Affreightment";"Dunkirk";53;"Gdansk";52;22724;1;"Manufactureds";FALSE;TRUE;FALSE;6.4;"USD";7;0;TRUE;18995;0;0;0;0;0;7598;"Worldwide Freight";0.03
"Voyage Charter";"Guangzhou";53;"New York";10;95578;0;"Agribulk";FALSE;FALSE;FALSE;10.28;"USD";0;10;FALSE;16548;0.32;0;0;0;0;6619;"McCorran Freight";0.03
"Voyage Charter";"Rio Grande";53;"Rotterdam";5;51951;0;"Coal";FALSE;FALSE;FALSE;18.89;"USD";0;7;FALSE;20653;0.06;0;0;0;0;8261;"Brauner International";0.05
"Voyage Charter";"Rotterdam";53;"Dunkirk";1;5870;0;"Iron Ore";FALSE;FALSE;FALSE;22.43;"USD";0;4;FALSE;10845;0.23;0;0;0;0;4338;"Worldwide Freight";0.04
"Voyage Charter";"Corpus Christi";53;"New York";3;47392;0;"Coal";FALSE;FALSE;FALSE;9.13;"USD";0;13;FALSE;20653;0;0;0;0;0;8261;"ABC Logisitcs";0.05
"Voyage Charter";"Gdansk";53;"Corpus Christi";5;25535;0;"Manufactureds";FALSE;TRUE;FALSE;17.27;"EUR";0;12;FALSE;20038;0.5;0;0;0;0;8015;"McCorran Freight";0.04
"Voyage Charter";"Dunkirk";53;"Hai Phong";10;56927;0;"Manufactureds";FALSE;FALSE;FALSE;23.31;"USD";0;10;FALSE;19690;0.31;0;0;0;0;7876;"Worldwide Freight";0.03
"Voyage Charter";"Richards Bay";53;"Pasir Gudang";4;31085;0;"Manufactureds";FALSE;FALSE;FALSE;20.39;"USD";0;13;TRUE;20038;0.06;0;0;0;0;8015;"Blue Mountain Logistics";0.02
"Voyage Charter";"Richards Bay";53;"Mina Saqr";5;22483;0;"Agribulk";FALSE;FALSE;FALSE;26.14;"USD";0;10;TRUE;15225;0.19;0;0;0;0;6090;"Cargo Excellence";0.03
"Voyage Charter";"Bahia Blanca";53;"Izmir";8;56730;0;"Alumina";FALSE;FALSE;FALSE;15.52;"USD";0;15;FALSE;15828;0.24;0;0;0;0;6331;"Mann Global Logistics";0.03
"Voyage Charter";"Hamburg";53;"Rotterdam";1;21770;0;"Steel Products";FALSE;FALSE;FALSE;18.49;"USD";0;5;TRUE;15225;0.22;0;0;0;0;6090;"Brauner International";0.02
"Voyage Charter";"Rotterdam";53;"Antwerp";1;5021;0;"Steel Products";FALSE;FALSE;FALSE;21.51;"USD";0;4;FALSE;11478;0.37;0;0;0;0;4591;"Brauner International";0.03
"Voyage Charter";"Hamburg";53;"Dunkirk";1;7970;0;"Fertilizers";FALSE;FALSE;FALSE;23.08;"USD";0;5;FALSE;11478;0.2;0;0;0;0;4591;"Worldwide Freight";0.05
"Voyage Charter";"Incheon";53;"Melbourne";6;34291;0;"Manufactureds";FALSE;FALSE;FALSE;13.39;"USD";0;15;TRUE;20038;0.29;0;0;0;0;8015;"Omega Forwarding";0.01
"Voyage Charter (Contract Of Affreightment)";"Gdansk";54;"Marseille";3;44168;0;"Alumina";FALSE;TRUE;FALSE;11.9;"USD";0;8;FALSE;19858;0.31;0;0;0;0;7943;"Worldwide Freight";0.05
"Voyage Charter (Contract Of Affreightment)";"Hamburg";54;"Marseille";2;25550;0;"Fertilizers";FALSE;FALSE;FALSE;25;"USD";0;6;FALSE;15695;0.49;0;0;0;0;6278;"Great Eagle Tranport Services";0.02
"Voyage Charter";"Rotterdam";54;"Antwerp";1;6613;0;"Agribulk";FALSE;FALSE;FALSE;15;"USD";0;5;TRUE;11348;0.35;0;0;0;0;4539;"Worldwide Freight";0.04
"Voyage Charter";"Pasir Gudang";54;"Izmir";10;61089;0;"Manufactureds";FALSE;FALSE;FALSE;24.99;"USD";0;10;FALSE;22515;0.09;0;0;0;0;9006;"Great Eagle Tranport Services";0.03
"Contract Of Affreightment";"New York";54;"Corpus Christi";53;26917;5;"Manufactureds";FALSE;FALSE;FALSE;13.48;"USD";11;0;TRUE;18765;0;0;0;0;0;7506;"Bosman Freight Forwarders";0.04
"Voyage Charter";"Marseille";54;"Antwerp";2;34359;0;"Agribulk";FALSE;FALSE;FALSE;9.9;"USD";0;5;TRUE;18765;0.4;0;0;0;0;7506;"ABC Logisitcs";0.05
"Voyage Charter";"Antwerp";54;"Izmir";2;31650;0;"Agribulk";FALSE;FALSE;FALSE;9.32;"USD";0;6;FALSE;17775;0.26;0;0;0;0;7110;"Brauner International";0.01
"Contract Of Affreightment";"Rotterdam";54;"Hamburg";52;15719;9;"Agribulk";FALSE;FALSE;FALSE;22.9;"USD";5;0;FALSE;16060;0;0;0;0;0;6424;"Worldwide Freight";0.02
"Voyage Charter";"Gothenburg";54;"Rotterdam";1;16084;0;"Coal";FALSE;TRUE;FALSE;14;"USD";0;5;TRUE;16060;0.26;0;0;0;0;6424;"ABC Logisitcs";0.01
"Voyage Charter";"Dampier";54;"Antwerp";10;120231;0;"Iron Ore";FALSE;FALSE;FALSE;11.28;"USD";0;22;TRUE;15938;0.31;0;0;0;0;6375;"ABC Logisitcs";0.04
"Voyage Charter";"Batumi";54;"Odessa";5;35460;0;"Coal";TRUE;TRUE;FALSE;12.15;"USD";0;34;FALSE;18995;0.38;0;0;0;0;7598;"Allseas Cargo";0.03
"Contract Of Affreightment";"Bahia Blanca";54;"Dunkirk";54;75524;11;"Bauxite";FALSE;FALSE;FALSE;11.33;"USD";16;0;TRUE;19250;0;0;0;0;0;7700;"Mann Global Logistics";0.04
"Voyage Charter";"Corpus Christi";54;"Portland";13;130926;0;"Coal";FALSE;FALSE;FALSE;11.51;"USD";0;25;TRUE;15583;0.11;0;0;0;0;6233;"McCorran Freight";0.01
"Voyage Charter";"Incheon";54;"Gothenburg";11;68838;0;"Coal";FALSE;TRUE;FALSE;25.36;"USD";0;8;FALSE;19250;0.4;0;0;0;0;7700;"McCorran Freight";0.05
"Voyage Charter";"San Antonio";54;"Karachi";9;75000;0;"Minor Ores";FALSE;FALSE;FALSE;17.9;"USD";0;16;FALSE;19250;0.02;0;0;0;0;7700;"Cargo Excellence";0.04
"Voyage Charter";"San Antonio";54;"Incheon";9;37190;0;"Manufactureds";FALSE;FALSE;FALSE;25.66;"USD";0;15;TRUE;16093;0;0;0;0;0;6437;"Bosman Freight Forwarders";0.02
"Voyage Charter";"Antwerp";54;"Marseille";2;24960;0;"Agribulk";FALSE;FALSE;FALSE;16;"USD";0;6;FALSE;20038;0.24;0;0;0;0;8015;"Brauner International";0.05
"Voyage Charter";"Bahia Blanca";54;"San Antonio";4;33176;0;"Agribulk";FALSE;FALSE;FALSE;15.23;"USD";0;13;FALSE;20038;0.07;0;0;0;0;8015;"Crafters Group";0.04
"Voyage Charter";"Gdansk";54;"Gothenburg";2;28210;0;"Coal";FALSE;TRUE;FALSE;12.83;"BRL";0;7;FALSE;20038;0.34;0;0;0;0;8015;"Allseas Cargo";0.01
"Voyage Charter";"Odessa";54;"Gothenburg";6;28116;0;"Iron Ore";TRUE;TRUE;FALSE;7.58;"THB";0;23;FALSE;20038;0.35;0;0;0;0;8015;"Brauner International";0.05
"Voyage Charter";"Rotterdam";54;"Gijon";1;10419;0;"Steel Products";FALSE;FALSE;FALSE;35.99;"USD";0;6;FALSE;11478;0.26;0;0;0;0;4591;"Bosman Freight Forwarders";0.01
"Voyage Charter";"Rotterdam";54;"Kolkata";9;70617;0;"Agribulk";FALSE;FALSE;FALSE;19.97;"USD";0;7;FALSE;19283;0.41;0;0;0;0;7713;"Brauner International";0.01
"Voyage Charter";"Mumbai";54;"Kolkata";2;28529;0;"Bauxite";FALSE;FALSE;FALSE;9.35;"USD";0;5;TRUE;18693;0.44;0;0;0;0;7477;"Cargo Excellence";0.03
"Voyage Charter";"Izmir";54;"Gothenburg";3;71591;0;"Iron Ore";FALSE;TRUE;FALSE;7.1;"USD";0;7;FALSE;20610;0.46;0;0;0;0;8244;"Continental Maritime";0.01
"Voyage Charter";"New York";54;"Corpus Christi";3;19468;0;"Agribulk";FALSE;FALSE;FALSE;15.14;"USD";0;10;TRUE;14535;0.31;0;0;0;0;5814;"ABC Logisitcs";0.02
"Voyage Charter";"Gothenburg";54;"Hamburg";1;4729;0;"Manufactureds";FALSE;TRUE;FALSE;28.33;"USD";0;5;FALSE;12900;0.39;0;0;0;0;5160;"ABC Logisitcs";0.04
"Voyage Charter";"Marseille";54;"Hamburg";2;18936;0;"Agribulk";FALSE;FALSE;FALSE;20;"USD";0;5;TRUE;14535;0.29;0;0;0;0;5814;"ABC Logisitcs";0.02
"Voyage Charter";"Chiba";54;"Gothenburg";9;71591;0;"Iron Ore";FALSE;TRUE;FALSE;14.59;"USD";0;7;TRUE;20610;0.13;0;0;0;0;8244;"Continental Maritime";0.04
"Voyage Charter";"Chiba";54;"Pasir Gudang";4;47605;0;"Manufactureds";FALSE;FALSE;FALSE;18.8;"USD";0;8;FALSE;20610;0.2;0;0;0;0;8244;"Omega Forwarding";0.05
"Voyage Charter";"Rotterdam";54;"Dunkirk";1;6653;0;"Iron Ore";FALSE;FALSE;FALSE;20.77;"USD";0;4;FALSE;12900;0.29;0;0;0;0;5160;"Brauner International";0.02
"Voyage Charter";"Shanghai";54;"Marseille";10;84064;0;"Alumina";FALSE;FALSE;FALSE;19.64;"USD";0;7;FALSE;20610;0.2;0;0;0;0;8244;"Great Eagle Tranport Services";0.01
"Voyage Charter";"New York";54;"Portland";10;104915;0;"Agribulk";FALSE;FALSE;FALSE;15.32;"USD";0;10;FALSE;16273;0.43;0;0;0;0;6509;"ABC Logisitcs";0.01
"Voyage Charter";"Marseille";54;"Jeddah";8;60635;0;"Agribulk";FALSE;FALSE;FALSE;11.92;"USD";0;9;TRUE;20610;0.15;0;0;0;0;8244;"Great Eagle Tranport Services";0.02
"Voyage Charter";"Karachi";54;"Corpus Christi";10;86000;0;"Steel Products";FALSE;FALSE;FALSE;15.83;"USD";0;18;FALSE;20610;0.36;0;0;0;0;8244;"ABC Logisitcs";0.04
"Voyage Charter (Contract Of Affreightment)";"Hamburg";55;"Rotterdam";1;10312;0;"Coal";FALSE;FALSE;FALSE;17.98;"USD";0;5;TRUE;12953;0.44;0;0;0;0;5181;"ABC Logisitcs";0.02
"Voyage Charter (Contract Of Affreightment)";"Hamburg";55;"Marseille";2;25550;0;"Fertilizers";FALSE;FALSE;FALSE;25;"USD";0;6;FALSE;15695;0.49;0;0;0;0;6278;"Great Eagle Tranport Services";0.02
"Voyage Charter";"Jeddah";55;"Corpus Christi";9;12000;0;"Steam Coal";FALSE;FALSE;FALSE;29;"USD";0;8;FALSE;11348;0.24;0;0;0;0;4539;"McCorran Freight";0.01
"Voyage Charter";"Corpus Christi";55;"Mina Saqr";13;119579;0;"Grain";FALSE;FALSE;FALSE;17.42;"USD";0;28;TRUE;15595;0.07;0;0;0;0;6238;"McCorran Freight";0.01
"Voyage Charter";"Gijon";55;"Marseille";2;24901;0;"Minor Ores";FALSE;FALSE;FALSE;13;"USD";0;6;FALSE;14320;0.22;0;0;0;0;5728;"Great Eagle Tranport Services";0.01
"Contract Of Affreightment";"Odessa";55;"Gothenburg";58;71591;3;"Steel Products";TRUE;TRUE;FALSE;9.13;"THB";45;0;FALSE;19385;0;0;0;0;0;7754;"Worldwide Freight";0.05
"Voyage Charter";"Portland";55;"Corpus Christi";12;52189;0;"Manufactureds";FALSE;FALSE;FALSE;23.24;"USD";0;17;TRUE;19385;0.4;0;0;0;0;7754;"Bosman Freight Forwarders";0.03
"Contract Of Affreightment";"Newcastle";55;"Incheon";53;40861;12;"Coal";FALSE;FALSE;FALSE;17.8;"USD";7;0;TRUE;20653;0;0;0;0;0;8261;"Omega Forwarding";0.03
"Voyage Charter";"New York";55;"Alexandria";7;23288;0;"Agribulk";TRUE;FALSE;FALSE;16.55;"USD";0;25;TRUE;20653;0.46;0;0;0;0;8261;"Great Eagle Tranport Services";0.02
"Voyage Charter";"Tubarao";55;"Rotterdam";4;37362;0;"Iron Ore";FALSE;FALSE;FALSE;14.8;"USD";0;7;TRUE;20653;0.46;0;0;0;0;8261;"Worldwide Freight";0.01
"Voyage Charter";"Marseille";55;"Rotterdam";2;21455;0;"Iron Ore";FALSE;FALSE;FALSE;19.62;"USD";0;5;TRUE;15225;0.06;0;0;0;0;6090;"Great Eagle Tranport Services";0.05
"Voyage Charter";"Rotterdam";55;"Alexandria";6;21033;0;"Agribulk";TRUE;FALSE;FALSE;8.87;"USD";0;27;TRUE;15225;0.27;0;0;0;0;6090;"Brauner International";0.01
"Voyage Charter";"Gothenburg";55;"Odessa";7;36385;0;"Coal";TRUE;TRUE;FALSE;7.78;"USD";0;28;FALSE;18693;0.1;0;0;0;0;7477;"Allseas Cargo";0.03
"Voyage Charter";"Corpus Christi";55;"Karachi";10;67277;0;"Grain";FALSE;FALSE;FALSE;27.76;"USD";0;16;FALSE;20610;0.15;0;0;0;0;8244;"ABC Logisitcs";0.04
"Voyage Charter";"Rotterdam";55;"Antwerp";1;11556;0;"Steel Products";FALSE;FALSE;FALSE;22.28;"USD";0;4;FALSE;12900;0.21;0;0;0;0;5160;"ABC Logisitcs";0.05
"Voyage Charter";"Shanghai";55;"Corpus Christi";14;67851;0;"Manufactureds";FALSE;FALSE;FALSE;32.49;"USD";0;32;TRUE;25235;0.17;0;0;0;0;10094;"McCorran Freight";0.01
